k,layout,arm,seed,test,unit,property,pair,stage,rawP,adjP,bhFamily,bhM,direction,gatePassed,forensic,contributed,stat,nullRef,B
0,column-grouped,paired,1,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.480000,0.480000,Stage2,3,different,0,1,0,0.0000341950,0.0000204394,999
0,column-grouped,paired,1,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.102000,0.102000,Stage3,1,similar,1,1,1,0.000724060,0.00717505,999
0,column-grouped,paired,1,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,2,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0880000,0.132000,Stage1,3,different,0,0,0,0.0679422,0.0238763,999
0,column-grouped,paired,2,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.178000,0.178000,Stage1,3,similar,1,1,1,0.00404968,0.0189927,999
0,column-grouped,paired,2,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0840000,0.132000,Stage1,3,different,0,0,0,0.0375000,0.0208333,999
0,column-grouped,paired,2,CCC,P4,Residual SD,CondA vs CondB,2,0.0500000,0.120000,Stage2,3,different,0,1,0,0.00000614771,0.00000295559,999
0,column-grouped,paired,2,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.0800000,0.120000,Stage2,3,similar,1,1,1,1.67043e-7,0.00000370853,999
0,column-grouped,paired,2,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.854000,0.854000,Stage2,3,different,0,1,0,0.0000261332,0.0000225531,999
0,column-grouped,paired,2,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.632000,0.632000,Stage3,1,similar,0,1,0,0.00498606,0.00773237,999
0,column-grouped,paired,2,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,3,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.512000,0.512000,Stage1,3,similar,0,1,0,0.00814774,0.0140493,999
0,column-grouped,paired,3,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.312000,0.468000,Stage1,3,similar,1,1,1,0.00571937,0.0167579,999
0,column-grouped,paired,3,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0200000,0.0600000,Stage1,3,different,0,0,0,0.0333333,0.0194444,999
0,column-grouped,paired,3,CCC,P4,Residual SD,CondA vs CondB,2,0.726000,0.730000,Stage2,3,different,0,1,0,0.00000646671,0.00000281533,999
0,column-grouped,paired,3,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.730000,0.730000,Stage2,3,similar,0,1,0,0.00000236441,0.00000326293,999
0,column-grouped,paired,3,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.706000,0.730000,Stage2,3,different,0,1,0,0.0000460628,0.0000172241,999
0,column-grouped,paired,3,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0100000,0.0100000,Stage3,1,similar,1,1,1,0.0000450397,0.00469871,999
0,column-grouped,paired,3,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,4,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.524000,0.572000,Stage1,3,different,0,0,0,0.0325065,0.0274045,999
0,column-grouped,paired,4,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.572000,0.572000,Stage1,3,similar,0,1,0,0.0104469,0.0188143,999
0,column-grouped,paired,4,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,different,0,0,0,0.0347222,0.0208333,999
0,column-grouped,paired,4,CCC,P4,Residual SD,CondA vs CondB,2,0.182000,0.402000,Stage2,3,similar,1,1,1,3.90379e-7,0.00000271645,999
0,column-grouped,paired,4,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.268000,0.402000,Stage2,3,different,0,1,0,0.00000884692,0.00000437110,999
0,column-grouped,paired,4,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.962000,0.962000,Stage2,3,similar,0,1,0,0.0000141951,0.0000147487,999
0,column-grouped,paired,4,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0840000,0.0840000,Stage3,1,similar,1,1,1,0.000472518,0.00620833,999
0,column-grouped,paired,4,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,5,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.484000,0.484000,Stage1,3,similar,0,1,0,0.00945533,0.0115361,999
0,column-grouped,paired,5,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.482000,0.484000,Stage1,3,similar,1,1,1,0.0155903,0.0317228,999
0,column-grouped,paired,5,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00400000,0.0120000,Stage1,3,different,0,0,0,0.0444444,0.0222222,999
0,column-grouped,paired,5,CCC,P4,Residual SD,CondA vs CondB,2,0.738000,0.738000,Stage2,3,different,0,1,0,0.00000212694,0.00000158326,999
0,column-grouped,paired,5,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.538000,0.738000,Stage2,3,different,0,1,0,0.00000944530,0.00000699005,999
0,column-grouped,paired,5,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.484000,0.738000,Stage2,3,different,0,1,0,0.0000275916,0.0000193362,999
0,column-grouped,paired,5,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.248000,0.248000,Stage3,1,similar,1,1,1,0.00134442,0.00619309,999
0,column-grouped,paired,5,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,6,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.518000,0.777000,Stage1,3,different,0,0,0,0.0306814,0.0211920,999
0,column-grouped,paired,6,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.818000,0.818000,Stage1,3,similar,0,1,0,0.0189202,0.0225747,999
0,column-grouped,paired,6,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00800000,0.0240000,Stage1,3,different,0,0,0,0.0416667,0.0208333,999
0,column-grouped,paired,6,CCC,P4,Residual SD,CondA vs CondB,2,0.982000,0.982000,Stage2,3,similar,0,1,0,0.00000289391,0.00000296211,999
0,column-grouped,paired,6,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.534000,0.801000,Stage2,3,different,0,1,0,0.00000310809,0.00000219258,999
0,column-grouped,paired,6,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.376000,0.801000,Stage2,3,similar,0,1,0,0.00000373848,0.00000725628,999
0,column-grouped,paired,6,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.692000,0.692000,Stage3,1,similar,0,1,0,0.00342073,0.00513719,999
0,column-grouped,paired,6,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,7,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.472000,0.472000,Stage1,3,different,0,0,0,0.0524482,0.0336415,999
0,column-grouped,paired,7,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.206000,0.309000,Stage1,3,similar,1,1,1,0.00375260,0.0222768,999
0,column-grouped,paired,7,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00400000,0.0120000,Stage1,3,different,0,0,0,0.0375000,0.0208333,999
0,column-grouped,paired,7,CCC,P4,Residual SD,CondA vs CondB,2,0.424000,0.916000,Stage2,3,different,0,1,0,0.00000420917,0.00000239093,999
0,column-grouped,paired,7,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.916000,0.916000,Stage2,3,different,0,1,0,0.00000258586,0.00000234276,999
0,column-grouped,paired,7,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.820000,0.916000,Stage2,3,similar,0,1,0,0.0000251551,0.0000281555,999
0,column-grouped,paired,7,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.944000,0.944000,Stage3,1,similar,0,1,0,0.00637761,0.00687626,999
0,column-grouped,paired,7,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,8,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.534000,0.534000,Stage1,3,similar,0,1,0,0.0113986,0.0180891,999
0,column-grouped,paired,8,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.208000,0.312000,Stage1,3,similar,1,1,1,0.00601837,0.0270995,999
0,column-grouped,paired,8,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0140000,0.0420000,Stage1,3,different,0,0,0,0.0361111,0.0194444,999
0,column-grouped,paired,8,CCC,P4,Residual SD,CondA vs CondB,2,0.0800000,0.120000,Stage2,3,similar,1,1,1,0.00000145631,0.00000466505,999
0,column-grouped,paired,8,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.282000,0.282000,Stage2,3,different,0,1,0,0.00000933019,0.00000453467,999
0,column-grouped,paired,8,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.0720000,0.120000,Stage2,3,similar,1,1,1,0.0000136038,0.0000400167,999
0,column-grouped,paired,8,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.266000,0.266000,Stage3,1,similar,1,1,1,0.00187810,0.00771013,999
0,column-grouped,paired,8,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,9,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.972000,0.972000,Stage1,3,similar,0,1,0,0.0132624,0.0140201,999
0,column-grouped,paired,9,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.216000,0.324000,Stage1,3,similar,1,1,1,0.00423846,0.0180253,999
0,column-grouped,paired,9,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0200000,0.0600000,Stage1,3,different,0,0,0,0.0333333,0.0208333,999
0,column-grouped,paired,9,CCC,P4,Residual SD,CondA vs CondB,2,0.834000,0.834000,Stage2,3,different,0,1,0,0.00000283189,0.00000229939,999
0,column-grouped,paired,9,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.816000,0.834000,Stage2,3,similar,0,1,0,0.00000321154,0.00000408050,999
0,column-grouped,paired,9,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.246000,0.738000,Stage2,3,similar,1,1,1,0.00000110841,0.00000588739,999
0,column-grouped,paired,9,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.278000,0.278000,Stage3,1,similar,1,1,1,0.00169610,0.00584923,999
0,column-grouped,paired,9,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,10,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.964000,0.964000,Stage1,3,similar,0,1,0,0.0192981,0.0216281,999
0,column-grouped,paired,10,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.714000,0.964000,Stage1,3,similar,0,1,0,0.00999430,0.0141222,999
0,column-grouped,paired,10,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0160000,0.0480000,Stage1,3,different,0,0,0,0.0305556,0.0194444,999
0,column-grouped,paired,10,CCC,P4,Residual SD,CondA vs CondB,2,0.0740000,0.222000,Stage2,3,similar,1,1,1,2.38120e-7,0.00000373370,999
0,column-grouped,paired,10,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.244000,0.366000,Stage2,3,similar,1,1,1,0.00000162968,0.00000559901,999
0,column-grouped,paired,10,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.380000,0.380000,Stage2,3,different,0,1,0,0.0000570792,0.0000363788,999
0,column-grouped,paired,10,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0380000,0.0380000,Stage3,1,similar,1,1,1,0.000295918,0.00640141,999
0,column-grouped,paired,10,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,11,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0360000,0.0540000,Stage1,3,different,0,0,0,0.0290078,0.0124592,999
0,column-grouped,paired,11,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.688000,0.688000,Stage1,3,different,0,0,0,0.0328246,0.0233722,999
0,column-grouped,paired,11,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0240000,0.0540000,Stage1,3,different,0,0,0,0.0361111,0.0208333,999
0,column-grouped,paired,11,CCC,P4,Residual SD,CondA vs CondB,2,0.148000,0.222000,Stage2,3,similar,1,1,1,1.85628e-7,0.00000169761,999
0,column-grouped,paired,11,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.0460000,0.138000,Stage2,3,different,0,1,0,0.00000480860,0.00000214208,999
0,column-grouped,paired,11,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.290000,0.290000,Stage2,3,different,0,1,0,0.0000379748,0.0000231256,999
0,column-grouped,paired,11,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.246000,0.246000,Stage3,1,different,0,1,0,0.0126670,0.00557233,999
0,column-grouped,paired,11,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,12,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.140000,0.172000,Stage1,3,different,0,0,0,0.0310009,0.00848647,999
0,column-grouped,paired,12,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.172000,0.172000,Stage1,3,different,0,0,0,0.0702928,0.0310207,999
0,column-grouped,paired,12,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,different,0,0,0,0.0597222,0.0222222,999
0,column-grouped,paired,12,CCC,P4,Residual SD,CondA vs CondB,2,0.866000,0.912000,Stage2,3,similar,0,1,0,0.00000115064,0.00000141184,999
0,column-grouped,paired,12,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.912000,0.912000,Stage2,3,similar,0,1,0,7.67196e-7,8.41736e-7,999
0,column-grouped,paired,12,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.864000,0.912000,Stage2,3,different,0,1,0,0.0000190756,0.0000148726,999
0,column-grouped,paired,12,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.406000,0.406000,Stage3,1,different,0,1,0,0.00991807,0.00482172,999
0,column-grouped,paired,12,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,13,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.544000,0.544000,Stage1,3,different,0,0,0,0.0168626,0.00904965,999
0,column-grouped,paired,13,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.366000,0.544000,Stage1,3,similar,1,1,1,0.00590902,0.0190990,999
0,column-grouped,paired,13,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0140000,0.0420000,Stage1,3,different,0,0,0,0.0444444,0.0194444,999
0,column-grouped,paired,13,CCC,P4,Residual SD,CondA vs CondB,2,0.864000,0.864000,Stage2,3,similar,0,1,0,0.00000141141,0.00000163950,999
0,column-grouped,paired,13,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.674000,0.864000,Stage2,3,different,0,1,0,0.00000189581,0.00000133164,999
0,column-grouped,paired,13,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.780000,0.864000,Stage2,3,similar,0,1,0,0.00000515612,0.00000685894,999
0,column-grouped,paired,13,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.864000,0.864000,Stage3,1,different,0,1,0,0.00879960,0.00758134,999
0,column-grouped,paired,13,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,14,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.788000,0.788000,Stage1,3,different,0,0,0,0.0264204,0.0228254,999
0,column-grouped,paired,14,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,similar,1,1,1,0.0000645639,0.0136801,999
0,column-grouped,paired,14,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0120000,0.0180000,Stage1,3,different,0,0,0,0.0430556,0.0194444,999
0,column-grouped,paired,14,CCC,P4,Residual SD,CondA vs CondB,2,0.332000,0.786000,Stage2,3,similar,1,1,1,0.00000121934,0.00000444656,999
0,column-grouped,paired,14,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.786000,0.786000,Stage2,3,different,0,1,0,0.00000591111,0.00000496652,999
0,column-grouped,paired,14,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.556000,0.786000,Stage2,3,different,0,1,0,0.0000299874,0.0000190399,999
0,column-grouped,paired,14,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.434000,0.434000,Stage3,1,different,0,1,0,0.00690119,0.00372255,999
0,column-grouped,paired,14,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,15,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.266000,0.266000,Stage1,3,similar,1,1,1,0.00177821,0.00847792,999
0,column-grouped,paired,15,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.154000,0.231000,Stage1,3,different,0,0,0,0.0594623,0.0220875,999
0,column-grouped,paired,15,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,different,0,0,0,0.0430556,0.0208333,999
0,column-grouped,paired,15,CCC,P4,Residual SD,CondA vs CondB,2,0.516000,0.774000,Stage2,3,similar,1,1,1,5.10780e-7,0.00000102623,999
0,column-grouped,paired,15,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.0400000,0.120000,Stage2,3,similar,1,1,1,9.21594e-8,0.00000250939,999
0,column-grouped,paired,15,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.940000,0.940000,Stage2,3,similar,0,1,0,0.00000847974,0.00000888250,999
0,column-grouped,paired,15,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.938000,0.938000,Stage3,1,different,0,1,0,0.00763156,0.00697487,999
0,column-grouped,paired,15,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,16,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.532000,0.532000,Stage1,3,similar,1,1,1,0.00109032,0.00843606,999
0,column-grouped,paired,16,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.254000,0.381000,Stage1,3,different,0,0,0,0.0416843,0.0178021,999
0,column-grouped,paired,16,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00400000,0.0120000,Stage1,3,different,0,0,0,0.0666667,0.0222222,999
0,column-grouped,paired,16,CCC,P4,Residual SD,CondA vs CondB,2,0.366000,0.549000,Stage2,3,similar,1,1,1,0.00000132769,0.00000417125,999
0,column-grouped,paired,16,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.0840000,0.252000,Stage2,3,different,0,1,0,0.00000976556,0.00000399208,999
0,column-grouped,paired,16,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.940000,0.940000,Stage2,3,different,0,1,0,0.0000111952,0.0000103917,999
0,column-grouped,paired,16,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.220000,0.220000,Stage3,1,similar,1,1,1,0.00112859,0.00651912,999
0,column-grouped,paired,16,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,17,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.334000,0.334000,Stage1,3,similar,1,1,1,0.00505187,0.0130629,999
0,column-grouped,paired,17,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.232000,0.334000,Stage1,3,different,0,0,0,0.0507361,0.0217590,999
0,column-grouped,paired,17,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0780000,0.234000,Stage1,3,different,0,0,0,0.0305556,0.0194444,999
0,column-grouped,paired,17,CCC,P4,Residual SD,CondA vs CondB,2,0.914000,0.914000,Stage2,3,similar,0,1,0,0.00000141013,0.00000156676,999
0,column-grouped,paired,17,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.246000,0.369000,Stage2,3,similar,1,1,1,0.00000248092,0.00000559192,999
0,column-grouped,paired,17,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.0680000,0.204000,Stage2,3,different,0,1,0,0.0000394271,0.0000198887,999
0,column-grouped,paired,17,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.728000,0.728000,Stage3,1,similar,0,1,0,0.00291504,0.00424791,999
0,column-grouped,paired,17,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,18,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.824000,0.824000,Stage1,3,different,0,0,0,0.0300665,0.0282148,999
0,column-grouped,paired,18,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.334000,0.501000,Stage1,3,similar,1,1,1,0.00307392,0.0124400,999
0,column-grouped,paired,18,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0160000,0.0480000,Stage1,3,different,0,0,0,0.0375000,0.0194444,999
0,column-grouped,paired,18,CCC,P4,Residual SD,CondA vs CondB,2,0.420000,0.570000,Stage2,3,similar,0,1,0,0.00000277375,0.00000437358,999
0,column-grouped,paired,18,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.278000,0.570000,Stage2,3,similar,0,1,0,0.00000652258,0.00000905630,999
0,column-grouped,paired,18,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.570000,0.570000,Stage2,3,similar,0,1,0,0.0000246380,0.0000321899,999
0,column-grouped,paired,18,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.442000,0.442000,Stage3,1,similar,1,1,1,0.00323887,0.00819647,999
0,column-grouped,paired,18,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,column-grouped,paired,19,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.964000,0.964000,Stage1,3,similar,0,1,0,0.00306965,0.00592938,999
0,column-grouped,paired,19,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.766000,0.964000,Stage1,3,different,0,0,0,0.0357634,0.0269922,999
0,column-grouped,paired,19,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00400000,0.0120000,Stage1,3,different,0,0,0,0.0388889,0.0208333,999
0,column-grouped,paired,19,CCC,P4,Residual SD,CondA vs CondB,2,0.596000,0.894000,Stage2,3,different,0,1,0,0.00000212472,0.00000145420,999
0,column-grouped,paired,19,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.970000,0.970000,Stage2,3,similar,0,1,0,0.00000440885,0.00000452223,999
0,column-grouped,paired,19,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.150000,0.450000,Stage2,3,different,0,1,0,0.0000309140,0.0000114638,999
0,column-grouped,paired,19,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0940000,0.0940000,Stage3,1,different,0,1,0,0.0148014,0.00540300,999
0,column-grouped,paired,19,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,12,1.2,999
0,row-grouped,free,0,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0260000,0.0420000,Stage1,3,similar,1,1,1,0.00103777,0.0613733,999
0,row-grouped,free,0,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.146000,0.146000,Stage1,3,similar,1,1,1,0.0126759,0.103033,999
0,row-grouped,free,0,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0280000,0.0420000,Stage1,3,similar,1,1,1,0.0333333,0.0791667,999
0,row-grouped,free,0,CCC,P4,Residual SD,CondA vs CondB,2,0.00200000,0.00200000,Stage2,3,similar,1,1,1,0.00000164801,0.0270667,999
0,row-grouped,free,0,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.00200000,0.00200000,Stage2,3,similar,1,1,1,0.0000110827,0.0402587,999
0,row-grouped,free,0,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.00200000,0.00200000,Stage2,3,similar,1,1,1,0.0000228394,0.199493,999
0,row-grouped,free,0,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0320000,0.0320000,Stage3,1,similar,1,1,1,0.00138480,0.0425021,999
0,row-grouped,free,0,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.00100000,0.00100000,,,,1,1,1,12,1.2,999
0,row-grouped,free,1,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.360000,0.494000,Stage1,3,similar,1,1,1,0.0273367,0.0816598,999
0,row-grouped,free,1,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.494000,0.494000,Stage1,3,similar,1,1,1,0.0380248,0.0789915,999
0,row-grouped,free,1,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.146000,0.438000,Stage1,3,similar,0,1,0,0.0430556,0.0763889,999
0,row-grouped,free,1,CCC,P4,Residual SD,CondA vs CondB,2,0.00200000,0.00200000,Stage2,3,similar,1,1,1,0.00000109093,0.0297299,999
0,row-grouped,free,1,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.00200000,0.00200000,Stage2,3,similar,1,1,1,8.03201e-7,0.0361731,999
0,row-grouped,free,1,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.00200000,0.00200000,Stage2,3,similar,1,1,1,0.0000341950,0.143173,999
0,row-grouped,free,1,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0200000,0.0200000,Stage3,1,similar,1,1,1,0.000724060,0.0573868,999
